descripcion,sku,imagen,latitud,longitud,lugar
"  El Pirata Abracadabra, chas, chas, es un espectáculo de piratas que, conservando el clásico estilo corsario que tanto gusta a los niños, tiene un aspecto renovado, diferente y muy personal. Espectáculo infantil donde el humor, la comunicación y el aspecto educativo se combinan haciendo que la risa, el aprendizaje y el entretenimiento estén garantizados. Tanto los niños como los mayores disfrutan de esta historia de piratas donde El Pirata Abracadabra es perseguido por El Comandante Listillo Ramírez Sabiondo Pereira Enteradillo Constanza Malapata, que a todos los piratas atrapa. Por fin, cara a cara, El Comandante tiene la oportunidad de arrestarlo. ¡Consigue tus entradas para El pirata Abracadabra, chas chas en Teatro Victoria, Madrid!",126438,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/ec975354-b69c-11ed-a1de-6e42d03320c4.jpg",40.42379,-3.705547,Teatro Victoria
"  ¿Disfrutaste en tu infancia de las mágicas aventuras de Aladdin?, ¿o fuiste de los que se emocionaron viendo el Rey León o La Bella y la Bestia? Seguro que en tu adolescencia soñaste con tener un instituto como el de High School Musical y que, en algún momento, creíste ser Nicole Kidman en Moulin Rouge. No cabe duda de que hay canciones que nos dejan huella. Te invitamos a hacer un viaje en el tiempo por la banda sonora de tu vida. Vuelve a intentar hacer el porté de Dirty Dancing y a ilusionarte como Mia de La La Land viendo que tus sueños se hacen realidad. ¡No te lo pierdas! ¡Consigue tus entradas para Vive Broadway en Madrid en Bala Perdida Club!",126172,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/e8dbb714-b1f1-11ed-aeab-be1f5441660c.jpg",40.413367,-3.700664,Bala Perdida Club (Hotel Axel Madrid)
"  Se abre el telón y Mota, Segura y Flo, también conocidos entre ciertos sectores del público como La Vieja del visillo, Krispin Klander y Torrente, salen al escenario juntos por primera vez en la historia. Juntos y por separado, por parejas e individualmente, ofreciendo reflexiones risas y disparates varios que ayuden a entender cuál es hoy en día nuestro sentido del humor. Con un único objetivo: hacerte reír por todos los medios. ¡Compra ya tus entradas para El sentido del humor en el Gran Teatro Caixabank Príncipe Pío de Madrid!_x000D_
_x000D_
    ",95236,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/b1ec7942-616b-11eb-b783-06551cb39bc6.jpg",40.420915,-3.7188,Gran Teatro CAIXABANK Príncipe Pío
"  Amor sexo y lo que surja es un espectáculo vertiginoso donde disfrutar mucho, reír más, sorprenderse al infinito y humedecerse. Historias de corte sensual, erótico, divertido y emocional; desde lo tradicional hasta el amor que puede encontrarse casi sin querer a la vuelta de la esquina, pasando por algunas estrategias finísimas para desnudar ciertas situaciones. Todo contado con ritmo, distendimiento y precisión por el narrador profesional Héctor Urién. ¡Consigue tus entradas para Amor, sexo y lo que surja en Off Latina Teatro, Madrid!",103774,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/1362e4ba-82d3-11ed-bd3f-56b66e18906e.jpg",40.41212,-3.711986,Off Latina
"  ¡We Will Rock You vuelve a Madrid con su 2ª temporada! Ven a disfrutar al Gran Teatro CaixaBank Príncipe Pío con los grandes éxitos de Queen cantados en inglés.  Tras el éxito mundial de la película Bohemian Rhapsody, la más taquillera en el año de su estreno, te volverás a emocionar de nuevo con este musical que ha dado la vuelta al mundo. La historia está ambientada en un futuro distópico en el que la música ha sido prohibida. Killer Queen es la responsable de una sociedad en la que todos son iguales y cualquier muestra de originalidad o creación artística es castigada. Pero existen algunos rebeldes que desafían la represión mientras esperan la llegada del Soñador, Galileo, un líder que hará posible el regreso de la música a través del rock y jugará un papel decisivo para restablecer la libertad. ¡Consigue tus entradas para We Will Rock You, el musical 2022 en Gran Teatro Caixabank Príncipe Pío, Madrid!",95238,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/e652f392-407b-11ec-9b6b-9a748ce8397a",40.420915,-3.7188,Gran Teatro CAIXABANK Príncipe Pío
"  El arte y la gastronomía se unen en esta experiencia irresistible en el Museo Thyssen de Madrid. Una oportunidad de visitar su impresionante colección permanente y conocer sus exposiciones temporales, acabando la experiencia con delicioso brunch en la terraza. Con deliciosos platos dulces y salados, descubrirás cómo el arte puede conquistar tu corazón... Y también tu estómago. ¡Consigue tus entradas para Brunch and Art en el Museo Thyssen de Madrid",118420,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/a88018a8-2a02-11ed-9e5e-32655be68505",40.416041,-3.694925,Museo Nacional Thyssen-Bornemisza
"  Versión libre de la tragedia isabelina que ha llegado a ser una de las más grandes expresiones literarias de todos los tiempos. Este mito Occidental de la venganza es llevado a las tablas de forma diferente, peculiar y rítmica, pero en su fondo ha sido construida con los cimientos originales de la complejidad ética de la venganza, la reflexión sobre la vida y la muerte, la culpa, el amor, la búsqueda de una salida a todos los dilemas humanos y cómo no, la duda. La trama principal de esta puesta en escena gira alrededor de la venganza llevada a cabo por Hamlet, príncipe de Dinamarca, que reclama la muerte de su padre, el rey Hamlet, quien ha sido asesinado por su hermano Claudio. ¡Consigue tus entradas para Hamlet en Teatro Victoria, Madrid!",121059,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/7dbff6e8-56de-11ed-9093-1ab8df840baa.jpg",40.42379,-3.705547,Teatro Victoria
" Territorio Atleti: museo + tour por el C&iacute;vitas Metropolitano, Madrid  🎫 Entrada adultos (mayores de 13 a&ntilde;os) para el museo del Territorio Atleti + Tour C&iacute;vitas Metropolitano 🎫 Entrada Infantil (de 4 a 13 a&ntilde;os) para el museo del Territorio Atleti + Tour C&iacute;vitas Metropolitano  Entrada gratuita para los menores de hasta 3 a&ntilde;os    Qu&eacute; vas a disfrutar  🌟 Conocer&aacute;s el majestuoso estadio del Atl&eacute;tico de Madrid ⚽ El museo-experiencia de uno de los mejores clubs del mundo 🏆 Un recorrido por la cultura rojiblanca desde su fundaci&oacute;n en 1903 hasta la actualidad. Recorrer&aacute;s los vestuarios, sala de prensa, banquillos y c&eacute;sped 🥽 Una experiencia inmersiva e interactiva con zonas de realidad virtual 🌟 Disfrutar&aacute;s de un stand de realidad virtual y ver&aacute;s im&aacute;genes con una visi&oacute;n y perspectiva &uacute;nicas   Informaci&oacute;n  🕐 Fecha y hora: escoge la opci&oacute;n que quieras al comprar 📍 Lugar: C&iacute;vitas Metropolitano - Acceso Paseo Comercial, Madrid ⏳ Duraci&oacute;n: 2 horas 👤 Edad: &iexcl;todas las edades! ♿ Accesibilidad: accesible para personas con movilidad reducida ❓ Los tickets adquiridos para esta experiencia son definitivos y no admiten reembolsos, cambios ni modificaciones. Para m&aacute;s informaci&oacute;n, puedes consultar nuestros T&amp;C  aqu&iacute;    Descripci&oacute;n  &iexcl;No te pierdas este tour lleno de emociones en el que conocer&aacute;s al fondo el estadio C&iacute;vitas Metropolitano! Te sentir&aacute;s como un jugador de primera plantilla, recorriendo los lugares ellos mismos se encuentran los d&iacute;as de partido: vestuarios, sala de prensa, banquillos y c&eacute;sped. Tambi&eacute;n entrar&aacute;s en las zonas exclusivas del estadio, como es el palco presidencial. Y en el museo, te adentrar&aacute;s de lleno en el mundo y la cultura rojiblanca desde su fundaci&oacute;n en 1903 hasta la actualidad. Pantallas t&aacute;ctiles, gafas de realidad virtual, grandes proyectores, cabinas telef&oacute;nicas interactivas y juegos interactivos te har&aacute;n protagonista de la historia atl&eacute;tica. &iexcl;Consigue tus entradas para Territorio Atleti: museo + tour por el C&iacute;vitas Metropolitano en Madrid!",116692,"https://applications-media.feverup.com/image/upload/f_auto,w_550,h_550/fever2/plan/photo/137bd424-08db-11ed-be4c-1a3756ee1a44.jpg",40.436913,-36000000000000.0,Civitas Metropolitano
"  El Palacio Real es un lugar de obligada visita si estás en Madrid. Contempla de cerca el Palacio Real más grande de Europa occidental y admira y conoce más sobre sus pinturas, esculturas y tapizados. También verás la colección de instrumentos musicales y entre ellos el Palatino Stradivarius, un conjunto único propiedad del Patrimonio Nacional. ¡No te pierdas esta visita! ¡Consigue tus entradas para Palacio Real de Madrid: acceso rápido con audioguía opcional en Madrid!",111707,"https://applications-media.feverup.com/image/upload/f_auto,w_550,h_550/fever2/plan/photo/ef095632-a130-11ec-9ea3-02d8e7032b32",40.417955,-3.714312,Palacio Real de Madrid
"  Dos amigos de la infancia de un barrio del Sur de Madrid, deciden desengancharse de las drogas con el fin de encontrar una vida mejor. A partir de ese momento sus dificultades harán que repasen sus vidas, su relación y la sociedad en la que viven. Pieza cómica que repasa la actualidad social a través de la visión difusa de dos personajes de extrarradio que deciden que es el momento de aspirar a una vida mejor fuera de su barrio de la infancia. Una comedia ácida con tintes de humor negro y cabaret. Que plantea una crítica social de dos personajes marginados que luchan por salir de su realidad. ¡Consigue tus entradas para Rayando la felicidad en Off Latina Teatro, Madrid!",122593,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/aa765e04-7194-11ed-8936-a2f328678436.jpg",40.41212,-3.711986,Off Latina
"  La Sala de exposiciones Recoletos de la Fundación MAPFRE Madrid es un espacio dedicado de lleno al arte y cultura. Su zona de exposiciones está dividida en tres salas en las que se programan exposiciones de artes plásticas, principalmente del periodo que abarca desde el tercio final del siglo XIX hasta después del fin de la II Guerra Mundial. ¡Consigue tus entradas para la Sala Fundación MAPFRE Recoletos de Madrid!",115356,"https://applications-media.feverup.com/image/upload/f_auto,w_550,h_550/fever2/plan/photo/a0246f68-964c-11ed-a38a-6637f38253af.jpg",40.422937,-3.692418,Sala Fundacion MAPFRE Recoletos
"  Christina VERGAra, una drag queen de Madrid, nunca ha sabido muy bien cuándo dejar de hablar. Le gusta tanto que hasta signa algunas de las canciones de este divertido show. Te contará sus experiencias laborales en el ámbito social y de su vida personal: cómo fue su primer día como integradora social o el momento en el que murió su abuelo. Todas estas historias tan dispares te las relatará acompañada de un par de tacones, una peluca y su necesidad patológica de no callar. ¡Consigue tus entradas para Diversidrag, el dragshow mas inclusivo en Bala Perdida Club, Madrid!",126492,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/af1153ac-b80b-11ed-8160-f2276bc61c1e.jpg",40.413367,-3.700664,Bala Perdida Club (Hotel Axel Madrid)
"  ¡Bienvenidos al Teatro de la Mente! Fugaz es el nuevo espectáculo de mentalismo de Javier Luxor, una experiencia interactiva única e impresionante que no te puedes perder. Durante los 80 minutos de duración, Javier Luxor, un mentalista experimentado y multipremiado, te llevará a través de una serie de increíbles demostraciones de adivinación, lectura de pensamientos y telepatía que te dejarán asombrado y pensando en la capacidad del cerebro humano durante días. No esperes más y ven a vivir este espectáculo es totalmente interactivo, fugaz pero memorable, que te hará cuestionar lo que creías posible. ¡Te garantizamos que no te arrepentirás de haber venido! ¡Consigue tus entradas para Fugaz por Javier Luxor en Off Latina Teatro, Madrid",107331,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/fd873c14-335d-11ed-8354-9eff808eda9f.jpg",40.41212,-3.711986,Off Latina
"  Un parpadeo a destiempo. Una ligera tensión en los labios. Una mínima grieta en el sistema es todo lo que se necesita para acceder. ¡Estamos dentro! El mentalista Vicente Lucca te propone increíbles experiencias interactivas donde tus pensamientos tendrán el rol principal. ¿Lectura de mente? La voz en tu cabeza dirá que es imposible. No te lo creas. Déjate guiar a través de la puerta secreta y quizá descubras la clave que desbloquee para tí una nueva realidad. ¿Te apuntas? ¡Consigue tus entradas para Mental Hacker en La Escalera de Jacob, Madrid!",122537,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/7d118fbc-7188-11ed-8c8c-1602c13174f4.jpg",40.411291,-3.702635,La Escalera de Jacob de Lavapiés
"  Tick Tick… Boom!, cuenta la historia de Jon, un aspirante a compositor que trabaja de camarero en Nueva York mientras escribe lo que espera que sea el próximo gran musical americano. Mientras, siente la presión de su novia y su mejor amigo que tratan de convencerle de que, tal vez, a punto de cumplir 30 años, es demasiado tarde para seguir luchando por su sueño. ¡Consigue tus entradas para Ícaro de Tick, Tick... Boom!, en el Gran Teatro Caixa BankPríncipe Pío, Madrid",118929,"https://applications-media.feverup.com/image/upload/f_auto,w_720,h_720/fever2/plan/photo/fb38382e-2f8d-11ed-a77f-4e6ee41f3fe3.jpg",40.420915,-3.7188,Gran Teatro CAIXABANK Príncipe Pío
